X,Y,C,R,DirApp_year,LU_year,NatmLosses,Ndeposition,Nfertilizer,Ngw,NgwDirect,Ngw_nondirect,Nharvest,Nharvest_actual,Nirrigation,NlandApplied,NmanureSale,Nnorm,Nrunoff_actual,Nseptic
-184425,295025,779,71,0.00000,2.00000,0.29171,2.91396,0.00000,0.26405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.62256,0.00180
-184375,295025,780,71,0.00000,2.00000,0.29093,2.90610,0.00000,0.26335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.61549,0.00180
-184325,295025,781,71,0.00000,2.00000,0.29014,2.89825,0.00000,0.26264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.60842,0.00180
-184275,295025,782,71,0.00000,2.00000,0.28936,2.89039,0.00000,0.26193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.60135,0.00180
-184225,295025,783,71,0.00000,2.00000,0.28857,2.88254,0.00000,0.26123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.59429,0.00180
-184175,295025,784,71,0.00000,2.00000,0.28779,2.87469,0.00000,0.26052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.58722,0.00180
-184125,295025,785,71,0.00000,2.00000,0.28700,2.86683,0.00000,0.25981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.58015,0.00180
-184075,295025,786,71,0.00000,2.00000,0.28621,2.85898,0.00000,0.25910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.57308,0.00180
-184025,295025,787,71,0.00000,2.00000,0.28543,2.85112,0.00000,0.25840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.56601,0.00180
-183975,295025,788,71,0.00000,2.00000,0.28464,2.84327,0.00000,0.25769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.55894,0.00180
-183925,295025,789,71,0.00000,2.00000,0.28386,2.83542,0.00000,0.25698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.55187,0.00180
-183875,295025,790,71,0.00000,2.00000,0.28307,2.82756,0.00000,0.25628,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.54481,0.00180
-183825,295025,791,71,0.00000,2.00000,0.28229,2.81971,0.00000,0.25557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.53774,0.00180
-183775,295025,792,71,0.00000,2.00000,0.28150,2.81185,0.00000,0.25486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.53067,0.00180
-183725,295025,793,71,0.00000,2.00000,0.28072,2.80400,0.00000,0.25416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.52360,0.00180
-183675,295025,794,71,0.00000,2.00000,0.27993,2.79615,0.00000,0.25345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.51653,0.00180
-183625,295025,795,71,0.00000,2.00000,0.27915,2.78829,0.00000,0.25274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.50946,0.00180
-183575,295025,796,71,0.00000,2.00000,0.27836,2.78044,0.00000,0.25204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.50239,0.00180
-183525,295025,797,71,0.00000,2.00000,0.27758,2.77258,0.00000,0.25133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.49533,0.00180
-183475,295025,798,71,0.00000,2.00000,0.27647,2.76473,0.00000,0.24883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.48826,0.00000
-183425,295025,799,71,0.00000,2.00000,0.27569,2.75688,0.00000,0.24812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.48119,0.00000
-183375,295025,800,71,0.00000,2.00000,0.27490,2.74902,0.00000,0.24741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.47412,0.00000
-183325,295025,801,71,0.00000,2.00000,0.27412,2.74117,0.00000,0.24671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.46705,0.00000
-197175,294975,524,72,0.00000,2.00000,0.38640,3.05925,0.00000,0.73137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.45604
-197125,294975,525,72,0.00000,2.00000,0.38640,3.05925,0.00000,0.73137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.45604
-197075,294975,526,72,0.00000,2.00000,0.31867,3.05925,0.00000,0.34756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.07223
-197025,294975,527,72,0.00000,2.00000,0.31867,3.05925,0.00000,0.34756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.07223
-196975,294975,528,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-196925,294975,529,72,0.00000,2.00000,0.32651,3.05925,0.00000,0.39201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11667
-196875,294975,530,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196825,294975,531,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196775,294975,532,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196725,294975,533,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196675,294975,534,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196625,294975,535,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196575,294975,536,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196525,294975,537,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196475,294975,538,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196425,294975,539,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196375,294975,540,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196325,294975,541,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196275,294975,542,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196225,294975,543,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196175,294975,544,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196125,294975,545,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196075,294975,546,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-196025,294975,547,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195975,294975,548,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195925,294975,549,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195875,294975,550,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-195825,294975,551,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-195775,294975,552,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-195725,294975,553,72,0.00000,2.00000,0.47813,3.05925,0.00000,1.25116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97583
-195675,294975,554,72,0.00000,2.00000,0.47813,3.05925,0.00000,1.25116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97583
-195625,294975,555,72,0.00000,2.00000,0.47813,3.05925,0.00000,1.25116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97583
-195575,294975,556,72,0.00000,2.00000,0.47813,3.05925,0.00000,1.25116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97583
-195525,294975,557,72,0.00000,2.00000,0.47754,3.05925,0.00000,1.24780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97247
-195475,294975,558,72,0.00000,2.00000,0.47754,3.05925,0.00000,1.24780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.97247
-195425,294975,559,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195375,294975,560,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195325,294975,561,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195275,294975,562,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195225,294975,563,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195175,294975,564,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195125,294975,565,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195075,294975,566,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-195025,294975,567,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194975,294975,568,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194925,294975,569,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194875,294975,570,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194825,294975,571,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194775,294975,572,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194725,294975,573,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194675,294975,574,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194625,294975,575,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194575,294975,576,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194525,294975,577,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194475,294975,578,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194425,294975,579,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194375,294975,580,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194325,294975,581,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194275,294975,582,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194225,294975,583,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194175,294975,584,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194125,294975,585,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194075,294975,586,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-194025,294975,587,72,0.00000,2.00000,0.33941,3.05925,0.00000,0.46507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18974
-193975,294975,588,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-193925,294975,589,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-193875,294975,590,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193825,294975,591,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193775,294975,592,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193725,294975,593,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193675,294975,594,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193625,294975,595,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193575,294975,596,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193525,294975,597,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193475,294975,598,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193425,294975,599,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193375,294975,600,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193325,294975,601,72,0.00000,2.00000,0.38471,3.05925,0.00000,0.72180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.44647
-193275,294975,602,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-193225,294975,603,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-193175,294975,604,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-193125,294975,605,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-193075,294975,606,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-193025,294975,607,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192975,294975,608,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192925,294975,609,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192875,294975,610,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192825,294975,611,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192775,294975,612,72,0.00000,2.00000,0.41781,3.05925,0.00000,0.90934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63401
-192725,294975,613,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192675,294975,614,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192625,294975,615,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192575,294975,616,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192525,294975,617,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192475,294975,618,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192425,294975,619,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192375,294975,620,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192325,294975,621,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192275,294975,622,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192225,294975,623,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192175,294975,624,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192125,294975,625,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192075,294975,626,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192025,294975,627,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191975,294975,628,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191925,294975,629,72,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191875,294975,630,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191825,294975,631,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191775,294975,632,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191725,294975,633,72,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-191675,294975,634,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191625,294975,635,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191575,294975,636,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191525,294975,637,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191475,294975,638,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191425,294975,639,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191375,294975,640,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191325,294975,641,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191275,294975,642,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191225,294975,643,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191175,294975,644,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191125,294975,645,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191075,294975,646,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191025,294975,647,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190975,294975,648,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190925,294975,649,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190875,294975,650,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190825,294975,651,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190775,294975,652,72,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
